"","id","name","position","office","region","year","income","income_family","income_salary","income_salary_family","income_teaching","income_teaching_family","income_royalties","income_royalties_family","income_dividents","income_dividents_family","income_help","income_help_family","income_gifts","income_gifts_family","bank_deps","bank_deps_family","flat_area","flat_area_family","house_area","house_area_family","land_area","land_area_family","cars","cars_family","cars_cargo","cars_cargo_family","cars_info","cars_family_info","cars_info_year","cars_family_info_year"
"2825","vulyk_10_132","Смелянець Віктор Іванович","начальник митного поста одеса-аеропорт одеської митниці дфс","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Одеська область","2014",69528,22645,69470,3725,0,0,0,0,0,0,0,18920,58,0,0,0,21,21,0,0,0,0,3,1,0,0,"Honda Civic;Ford Fiesta;Peugeot 405","Lexus ES 350;;;;","1988;1989;1991","2008;;;;"
"2826","vulyk_11_129","Сидоров Борис Володимирович","заступник начальника спеціалізованої державної інспекції з обслуговування великих платників у м. дніпропетровську межрегіонального головного управління міндоходів","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область","2014",92066,117908,92066,0,0,0,0,0,0,117908,0,0,0,0,0,2358714,0,48.8,0,210,0,1500,1,1,0,0,"Skoda Superb;;","Lexus RX 350;;;","2007;;","2010;;;"
"2827","vulyk_11_5","Моцний Валерій Степанович","суддя чечельницького районного суду вінницької області","Чечельницький районний суд Вінницької області","Вінницька область","2014",243934,39132,231754,30589,0,0,0,0,0,8543,12180,0,0,0,0,131800,0,0,152.2,152.2,0,0,1,0,0,0,"ВАЗ 21051;;",";;;","1982;;",";;;"
"2828","vulyk_11_105","Білецький Олександр Григорович","заступник начальника - начальник томашпільського відділення крижопільської одпі гу дфс у вінницькій області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Вінницька область","2014",68432,68549,68432,54589,0,0,0,0,0,0,0,0,0,0,2,4502,0,0,295.05,65.8,1764,1871,0,1,0,0,";;","Citroen Berlingo;;;",";;","2004;;;"
"2829","vulyk_11_131","Говтвян Наталія Олексіївна","начальник сдпі з обслуговування великих платників у м. запоріжжі міжрегіонального гу міндоходів","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Запорізька область","2014",105209,0,91293,0,0,0,0,0,0,0,0,0,0,0,230,0,227.86,0,0,0,0,0,1,0,0,0,"Chevrolet Captiva;;",";;;","2006;;",";;;"
"2830","vulyk_11_19","Янків Олег Федорович","прокурор тиврівського району вінницької області","Прокуратура","Вінницька область","2014",264788,237680,152071,213450,0,0,0,0,0,0,0,0,0,0,0,0,95.9,0,0,248.5,0,890,0,1,0,0,";;","BMW X5;;;",";;","2005;;;"
"2831","vulyk_11_181","Кривов'язюк Анатолій Васильович","заступник начальника - начальник рожищенського відділення ківерцівської одпі головного управління міндоходів у волинській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Волинська область","2014",97777,50463,58459,50413,0,0,0,0,0,0,0,0,0,50,0,0,71.4,0,0,0,1500,3108,2,0,0,0,"ВАЗ 2107;ЗАЗ Forza;",";;;","2002;2014;",";;;"
"2832","vulyk_11_33","Терещенко Андрій Володимирович","начальник відділу представництва інтересів громадян і держави в судах управління прокуратури вінницької області","Прокуратура","Вінницька область","2014",144568,422535,144568,0,0,0,0,0,0,0,0,0,0,0,0,76760,120,109,0,86,2206,20604,0,2,0,0,";;","Mazda RX-8;Lexus RX 350;;",";;","2004;2007;;"
"2833","vulyk_11_143","Талпа Вікторія Павлівна","заступник начальника спеціалізованої державної податкової інспекції з обслуговування великих платників у м. одесі мгу міндоходів","СДПІ з обслуговування великих платників у м. Одесі МГУ Міндоходів","Одеська область","2014",109144,47199,97769,47145,0,0,0,0,22,0,0,54,190,0,0,0,0,82.3,0,0,0,0,1,1,0,0,"SsangYong Kyron;;","Hyundai Sonata;;;","2008;;","2006;;;"
"2834","vulyk_11_26","Джос Владислав Федорович","начальник відділу нагляду за додержанням законів спецпідрозділами та іншими органами, які ведуть боротьбу з організованною злочинністю, та процесуального керівництва прокуратури вінницької області","Прокуратура","Вінницька область","2014",174064,14240,152872,0,0,0,0,0,0,0,0,0,0,0,0,0,68.83,14.975,0,0,1741,0,1,0,0,0,"Chevrolet Lacetti;;",";;;","2008;;",";;;"
"2835","vulyk_11_57","Кордон Олег Володимирович","прокурор липовецкього району вінницької області","Прокуратура","Вінницька область","2014",134713,32953,134713,0,0,0,0,0,0,0,0,32953,0,0,0,0,0,0,0,0,0,0.13,0,1,0,0,";;","Nissan Teana;;;",";;","2006;;;"
